,hour_output_categorical_accuracy,hour_output_loss,loss,minute_output_loss,minute_output_mean_absolute_error,val_hour_output_categorical_accuracy,val_hour_output_loss,val_loss,val_minute_output_loss,val_minute_output_mean_absolute_error
87,0.9598610997200012,0.13110816478729248,0.3589218854904175,0.05869108438491821,0.05866808816790581,0.7911111116409302,0.6756855845451355,0.8422512412071228,0.09893588721752167,0.09867128729820251
88,0.9596527814865112,0.1289374977350235,0.36186689138412476,0.059460729360580444,0.05947317183017731,0.7955555319786072,0.6338945031166077,0.8008397221565247,0.0974285826086998,0.0948944017291069
89,0.9570139050483704,0.13835322856903076,0.36797791719436646,0.059785716235637665,0.05973751097917557,0.7900000214576721,0.6531426906585693,0.8610240817070007,0.10514404624700546,0.10422572493553162
90,0.9614583253860474,0.12912891805171967,0.3543078601360321,0.05791805312037468,0.05794692039489746,0.7972221970558167,0.6386023163795471,0.7792234420776367,0.09278714656829834,0.09150061011314392
91,0.9608333110809326,0.12621445953845978,0.3437882363796234,0.0561131127178669,0.05614233389496803,0.7894444465637207,0.6815342307090759,0.8228596448898315,0.09660995006561279,0.0950770378112793
92,0.9622222185134888,0.12255660444498062,0.3438860774040222,0.0565086267888546,0.056511085480451584,0.8022222518920898,0.5973322987556458,0.7692393064498901,0.09075939655303955,0.09134501218795776
93,0.964722216129303,0.11653012782335281,0.3470690846443176,0.05773793160915375,0.05775430426001549,0.7888888716697693,0.6340303421020508,0.7784829139709473,0.09248426556587219,0.09151924401521683
94,0.965416669845581,0.1161651760339737,0.3357088267803192,0.05555478110909462,0.055544883012771606,0.7994444370269775,0.6305544376373291,0.7811479568481445,0.09390906989574432,0.09179865568876266
95,0.9636111259460449,0.1149512231349945,0.3389905095100403,0.056322403252124786,0.0562920942902565,0.7922222018241882,0.6694332957267761,0.7968330383300781,0.09253904968500137,0.09048936516046524
96,0.9678472280502319,0.10823332518339157,0.326551228761673,0.05453745275735855,0.05449074134230614,0.7988888621330261,0.6563777923583984,0.7815129160881042,0.0920337662100792,0.08955700695514679
97,0.9677777886390686,0.10936059057712555,0.3297114670276642,0.055051833391189575,0.05504065379500389,0.7950000166893005,0.6319486498832703,0.7802212834358215,0.09116363525390625,0.09062832593917847
98,0.9664583206176758,0.11153664439916611,0.33261507749557495,0.05536504089832306,0.05536846071481705,0.7955555319786072,0.6872524619102478,0.8026005029678345,0.09468809515237808,0.09184568375349045
99,0.9634722471237183,0.11426999419927597,0.331733375787735,0.054939016699790955,0.054908160120248795,0.7955555319786072,0.6500062942504883,0.7988346219062805,0.09803344309329987,0.09329672157764435
100,0.9648610949516296,0.11006894707679749,0.32103946805000305,0.05328639969229698,0.053202010691165924,0.800000011920929,0.6572892069816589,0.8046641945838928,0.09691619127988815,0.09498709440231323
101,0.9686805605888367,0.10342632234096527,0.3223060071468353,0.05413543060421944,0.05412430688738823,0.8022222518920898,0.669708788394928,0.8095289468765259,0.09452260285615921,0.09274140745401382
102,0.9672222137451172,0.1030534878373146,0.3173055946826935,0.053131185472011566,0.05317007005214691,0.8122222423553467,0.6585931777954102,0.8126458525657654,0.09675911068916321,0.09413424879312515
103,0.9693750143051147,0.10055994242429733,0.315978080034256,0.053159426897764206,0.053138598799705505,0.8088889122009277,0.6474171280860901,0.7929700613021851,0.09134715050458908,0.09103778749704361
104,0.9678472280502319,0.10249759256839752,0.3156948983669281,0.052863553166389465,0.05287511274218559,0.7994444370269775,0.6370218992233276,0.7876895666122437,0.09211210906505585,0.09159628301858902
105,0.9736111164093018,0.09004013240337372,0.30891719460487366,0.052741218358278275,0.052768606692552567,0.7977777719497681,0.6397695541381836,0.7955577969551086,0.09382126480340958,0.09373956173658371
106,0.9702777862548828,0.09919282048940659,0.31345313787460327,0.05280579254031181,0.052783239632844925,0.7927777767181396,0.6643661260604858,0.7986239194869995,0.09189286082983017,0.09123517572879791
107,0.9684722423553467,0.09954173862934113,0.3106273412704468,0.052132945507764816,0.052170731127262115,0.8022222518920898,0.6740522384643555,0.8051562905311584,0.09308021515607834,0.09052182734012604
108,0.9676389098167419,0.10170142352581024,0.3094829022884369,0.05178859829902649,0.05178111046552658,0.8033333420753479,0.6652422547340393,0.7898871302604675,0.09181911498308182,0.09021832793951035
109,0.9693750143051147,0.09983520209789276,0.30793407559394836,0.05164186656475067,0.05160220339894295,0.8038889169692993,0.6623863577842712,0.7952399849891663,0.08984408527612686,0.08994461596012115
110,0.9706944227218628,0.09274870157241821,0.30424603819847107,0.05155845731496811,0.051562052220106125,0.8088889122009277,0.6442670822143555,0.7789915204048157,0.08982853591442108,0.0882565975189209
111,0.9721527695655823,0.09077700227499008,0.3003414571285248,0.050944939255714417,0.05098739638924599,0.8016666769981384,0.6177179217338562,0.7829520106315613,0.09313573688268661,0.0913538932800293
112,0.9704861044883728,0.09565220773220062,0.30174344778060913,0.050786565989255905,0.05078013241291046,0.8072222471237183,0.6476085186004639,0.7870277166366577,0.09211919456720352,0.08888769894838333
113,0.9750694632530212,0.08226382732391357,0.29184257984161377,0.0501159243285656,0.05015954002737999,0.8133333325386047,0.6451395153999329,0.7775166630744934,0.08963724970817566,0.08811260014772415
114,0.9749305844306946,0.08624017238616943,0.29936841130256653,0.05125560984015465,0.05124400183558464,0.8088889122009277,0.6498015522956848,0.7831647992134094,0.09064875543117523,0.089187391102314
115,0.9747222065925598,0.08612284809350967,0.2976604104042053,0.050901785492897034,0.0509260855615139,0.8105555772781372,0.678859531879425,0.7872806191444397,0.09073365479707718,0.08905965834856033
